city_name,year,year_avg_price,month,month_avg_price
武汉,2019,15187.4,12,15290
武汉,2020,15118,1,15249
武汉,2020,15118,2,15261
武汉,2020,15118,3,15253
武汉,2020,15118,4,14960
武汉,2020,15118,5,14935
武汉,2020,15118,6,14960
武汉,2020,15118,7,14976
武汉,2020,15118,8,15126
武汉,2020,15118,9,15020
武汉,2020,15118,10,15035
武汉,2020,15118,11,15215
武汉,2020,15118,12,15426
武汉,2021,15352.1,1,15444
武汉,2021,15352.1,2,15494
武汉,2021,15352.1,3,15049
武汉,2021,15352.1,4,15249
武汉,2021,15352.1,5,15310
武汉,2021,15352.1,6,15200
武汉,2021,15352.1,7,15237
武汉,2021,15352.1,8,15146
武汉,2021,15352.1,9,15297
武汉,2021,15352.1,10,15287
武汉,2021,15352.1,11,15595
武汉,2021,15352.1,12,15917
武汉,2022,15936.7,1,15856
武汉,2022,15936.7,2,15830
武汉,2022,15936.7,3,15752
武汉,2022,15936.7,4,15672
武汉,2022,15936.7,5,15887
武汉,2022,15936.7,6,16183
武汉,2022,15936.7,7,16199
武汉,2022,15936.7,8,15974
武汉,2022,15936.7,9,15977
武汉,2022,15936.7,10,15962
武汉,2022,15936.7,11,15920
武汉,2022,15936.7,12,16028
武汉,2023,16213.9,1,15881
武汉,2023,16213.9,2,16044
武汉,2023,16213.9,3,16332
武汉,2023,16213.9,4,16333
武汉,2023,16213.9,5,16396
武汉,2023,16213.9,6,16207
武汉,2023,16213.9,7,16107
武汉,2023,16213.9,8,16123
武汉,2023,16213.9,9,16211
武汉,2023,16213.9,10,16406
武汉,2023,16213.9,11,16262
武汉,2023,16213.9,12,16265
武汉,2024,15782.2,1,16238
武汉,2024,15782.2,2,16057
武汉,2024,15782.2,3,15949
武汉,2024,15782.2,4,15751
武汉,2024,15782.2,5,15715
武汉,2024,15782.2,6,15639
武汉,2024,15782.2,7,15685
武汉,2024,15782.2,8,15736
武汉,2024,15782.2,9,15781
武汉,2024,15782.2,10,15701
武汉,2024,15782.2,11,15552
武汉,2024,15782.2,12,15582
武汉,2025,15347.8,1,15469
武汉,2025,15347.8,2,15330
武汉,2025,15347.8,3,15371
武汉,2025,15347.8,4,15301
武汉,2025,15347.8,5,15368
武汉,2025,15347.8,6,15339
武汉,2025,15347.8,7,15339
武汉,2025,15347.8,8,15386
武汉,2025,15347.8,9,15250
武汉,2025,15347.8,10,15328
武汉,2025,15347.8,11,15277
武汉,2025,15347.8,12,15415
沈阳,2017,8079.42,1,7094
沈阳,2017,8079.42,2,7195
沈阳,2017,8079.42,3,7297
沈阳,2017,8079.42,4,7429
沈阳,2017,8079.42,5,7689
沈阳,2017,8079.42,6,7842
沈阳,2017,8079.42,7,8155
沈阳,2017,8079.42,8,8502
沈阳,2017,8079.42,9,8809
沈阳,2017,8079.42,10,8817
沈阳,2017,8079.42,11,8777
沈阳,2017,8079.42,12,9347
沈阳,2018,9820.08,1,9561
沈阳,2018,9820.08,2,9551
沈阳,2018,9820.08,3,9528
沈阳,2018,9820.08,4,9397
沈阳,2018,9820.08,5,9162
沈阳,2018,9820.08,6,9242
沈阳,2018,9820.08,7,9907
沈阳,2018,9820.08,8,10083
沈阳,2018,9820.08,9,10230
沈阳,2018,9820.08,10,10304
沈阳,2018,9820.08,11,10458
沈阳,2018,9820.08,12,10418
沈阳,2019,11005.3,1,10439
沈阳,2019,11005.3,2,10462
沈阳,2019,11005.3,3,10548
沈阳,2019,11005.3,4,10722
沈阳,2019,11005.3,5,10709
沈阳,2019,11005.3,6,10782
沈阳,2019,11005.3,7,11032
沈阳,2019,11005.3,8,11243
沈阳,2019,11005.3,9,11282
沈阳,2019,11005.3,10,11352
沈阳,2019,11005.3,11,11772
沈阳,2019,11005.3,12,11721
沈阳,2020,12291.1,1,11655
沈阳,2020,12291.1,2,11759
沈阳,2020,12291.1,3,11606
沈阳,2020,12291.1,4,11734
沈阳,2020,12291.1,5,12329
沈阳,2020,12291.1,6,12352
沈阳,2020,12291.1,7,12335
沈阳,2020,12291.1,8,12260
沈阳,2020,12291.1,9,12547
沈阳,2020,12291.1,10,12580
沈阳,2020,12291.1,11,13116
沈阳,2020,12291.1,12,13220
沈阳,2021,13364.1,1,12854
沈阳,2021,13364.1,2,12953
沈阳,2021,13364.1,3,13288
沈阳,2021,13364.1,4,13071
沈阳,2021,13364.1,5,13056
沈阳,2021,13364.1,6,13811
沈阳,2021,13364.1,7,13676
沈阳,2021,13364.1,8,13499
沈阳,2021,13364.1,9,13415
沈阳,2021,13364.1,10,13366
沈阳,2021,13364.1,11,13691
沈阳,2021,13364.1,12,13689
沈阳,2022,13376.2,1,13601
沈阳,2022,13376.2,2,13636
沈阳,2022,13376.2,3,13609
沈阳,2022,13376.2,4,13454
沈阳,2022,13376.2,5,13414
沈阳,2022,13376.2,6,13493
沈阳,2022,13376.2,7,13391
沈阳,2022,13376.2,8,13325
沈阳,2022,13376.2,9,13248
沈阳,2022,13376.2,10,13239
沈阳,2022,13376.2,11,13042
沈阳,2022,13376.2,12,13063
沈阳,2023,12718.2,1,12916
沈阳,2023,12718.2,2,13027
沈阳,2023,12718.2,3,12894
沈阳,2023,12718.2,4,13060
沈阳,2023,12718.2,5,12970
沈阳,2023,12718.2,6,12736
沈阳,2023,12718.2,7,12657
沈阳,2023,12718.2,8,12510
沈阳,2023,12718.2,9,12451
沈阳,2023,12718.2,10,12427
沈阳,2023,12718.2,11,12538
沈阳,2023,12718.2,12,12432
沈阳,2024,12163.7,1,12432
沈阳,2024,12163.7,2,12395
沈阳,2024,12163.7,3,12300
沈阳,2024,12163.7,4,12266
沈阳,2024,12163.7,5,12275
沈阳,2024,12163.7,6,12247
沈阳,2024,12163.7,7,12090
沈阳,2024,12163.7,8,12097
沈阳,2024,12163.7,9,12030
沈阳,2024,12163.7,10,11965
沈阳,2024,12163.7,11,11930
沈阳,2024,12163.7,12,11937
沈阳,2025,12115,1,11992
沈阳,2025,12115,2,11992
沈阳,2025,12115,3,11992
沈阳,2025,12115,4,12247
沈阳,2025,12115,5,12210
沈阳,2025,12115,6,12210
沈阳,2025,12115,7,12164
沈阳,2025,12115,8,12139
沈阳,2025,12115,9,12139
沈阳,2025,12115,10,12139
沈阳,2025,12115,11,12078
沈阳,2025,12115,12,12078
济南,2017,13773.8,1,10982
济南,2017,13773.8,2,11185
济南,2017,13773.8,3,11699
济南,2017,13773.8,4,12215
济南,2017,13773.8,5,12645
济南,2017,13773.8,6,13713
济南,2017,13773.8,7,14713
济南,2017,13773.8,8,15933
济南,2017,13773.8,9,15608
济南,2017,13773.8,10,14764
济南,2017,13773.8,11,15641
济南,2017,13773.8,12,16188
济南,2018,16474.2,1,16358
济南,2018,16474.2,2,16292
济南,2018,16474.2,3,15713
济南,2018,16474.2,4,16152
济南,2018,16474.2,5,16590
济南,2018,16474.2,6,16821
济南,2018,16474.2,7,16546
济南,2018,16474.2,8,17298
济南,2018,16474.2,9,17128
济南,2018,16474.2,10,16778
济南,2018,16474.2,11,16188
济南,2018,16474.2,12,15827
济南,2019,15323.1,1,15669
济南,2019,15323.1,2,15823
济南,2019,15323.1,3,15608
济南,2019,15323.1,4,15734
济南,2019,15323.1,5,15776
济南,2019,15323.1,6,15724
济南,2019,15323.1,7,15498
济南,2019,15323.1,8,15372
济南,2019,15323.1,9,14862
济南,2019,15323.1,10,14707
济南,2019,15323.1,11,14557
济南,2019,15323.1,12,14547
济南,2020,14331.5,1,14623
济南,2020,14331.5,2,14573
济南,2020,14331.5,3,14419
济南,2020,14331.5,4,14406
济南,2020,14331.5,5,14490
济南,2020,14331.5,6,14495
济南,2020,14331.5,7,14295
济南,2020,14331.5,8,14441
济南,2020,14331.5,9,14501
济南,2020,14331.5,10,14542
济南,2020,14331.5,11,13722
济南,2020,14331.5,12,13471
济南,2021,13753.8,1,13365
济南,2021,13753.8,2,13327
济南,2021,13753.8,3,13274
济南,2021,13753.8,4,13486
济南,2021,13753.8,5,13225
济南,2021,13753.8,6,13687
济南,2021,13753.8,7,13677
济南,2021,13753.8,8,14214
济南,2021,13753.8,9,14247
济南,2021,13753.8,10,14228
济南,2021,13753.8,11,14265
济南,2021,13753.8,12,14051
济南,2022,14283.1,1,13993
济南,2022,14283.1,2,14169
济南,2022,14283.1,3,14250
济南,2022,14283.1,4,14220
济南,2022,14283.1,5,14553
济南,2022,14283.1,6,14561
济南,2022,14283.1,7,14411
济南,2022,14283.1,8,14474
济南,2022,14283.1,9,14333
济南,2022,14283.1,10,14316
济南,2022,14283.1,11,14076
济南,2022,14283.1,12,14041
济南,2023,14112.5,1,13948
济南,2023,14112.5,2,13856
济南,2023,14112.5,3,13950
济南,2023,14112.5,4,13997
济南,2023,14112.5,5,14122
济南,2023,14112.5,6,14239
济南,2023,14112.5,7,13937
济南,2023,14112.5,8,14015
济南,2023,14112.5,9,14277
济南,2023,14112.5,10,14408
济南,2023,14112.5,11,14288
济南,2023,14112.5,12,14313
济南,2024,14087.4,1,14271
济南,2024,14087.4,2,14183
济南,2024,14087.4,3,14130
济南,2024,14087.4,4,14120
济南,2024,14087.4,5,14087
济南,2024,14087.4,6,14128
济南,2024,14087.4,7,14106
济南,2024,14087.4,8,14037
济南,2024,14087.4,9,14074
济南,2024,14087.4,10,13977
济南,2024,14087.4,11,13977
济南,2024,14087.4,12,13959
济南,2025,14138.2,1,13859
济南,2025,14138.2,2,14193
济南,2025,14138.2,3,14180
济南,2025,14138.2,4,14180
济南,2025,14138.2,5,14098
济南,2025,14138.2,6,14060
济南,2025,14138.2,7,13986
济南,2025,14138.2,8,13940
济南,2025,14138.2,9,14113
济南,2025,14138.2,10,14350
济南,2025,14138.2,11,14350
济南,2025,14138.2,12,14350
海口,2017,12712,1,9143
海口,2017,12712,2,9359
海口,2017,12712,3,11098
海口,2017,12712,4,11764
海口,2017,12712,5,12113
海口,2017,12712,6,13288
海口,2017,12712,7,13402
海口,2017,12712,8,13689
海口,2017,12712,9,14067
海口,2017,12712,10,14628
海口,2017,12712,11,15221
海口,2017,12712,12,14772
海口,2018,17159.2,1,15444
海口,2018,17159.2,2,16720
海口,2018,17159.2,3,16552
海口,2018,17159.2,4,17166
海口,2018,17159.2,5,18187
海口,2018,17159.2,6,18000
海口,2018,17159.2,7,18239
海口,2018,17159.2,8,18254
海口,2018,17159.2,9,17992
海口,2018,17159.2,10,16786
海口,2018,17159.2,11,16741
海口,2018,17159.2,12,15829
海口,2019,15218.2,1,15277
海口,2019,15218.2,2,15240
海口,2019,15218.2,3,15099
海口,2019,15218.2,4,15242
海口,2019,15218.2,5,15469
海口,2019,15218.2,6,15889
海口,2019,15218.2,7,15638
海口,2019,15218.2,8,15153
海口,2019,15218.2,9,14821
海口,2019,15218.2,10,15002
海口,2019,15218.2,11,14886
海口,2019,15218.2,12,14903
海口,2020,14828.3,1,14922
海口,2020,14828.3,2,14973
海口,2020,14828.3,3,14811
海口,2020,14828.3,4,14680
海口,2020,14828.3,5,14858
海口,2020,14828.3,6,14915
海口,2020,14828.3,7,15015
海口,2020,14828.3,8,14876
海口,2020,14828.3,9,14788
海口,2020,14828.3,10,14687
海口,2020,14828.3,11,14733
海口,2020,14828.3,12,14682
海口,2021,14315.5,1,14702
海口,2021,14315.5,2,14677
海口,2021,14315.5,3,14482
海口,2021,14315.5,4,14550
海口,2021,14315.5,5,14491
海口,2021,14315.5,6,14538
海口,2021,14315.5,7,13654
海口,2021,14315.5,8,13851
海口,2021,14315.5,9,13941
海口,2021,14315.5,10,14267
海口,2021,14315.5,11,14333
海口,2021,14315.5,12,14300
海口,2022,14230.2,1,14368
海口,2022,14230.2,2,14214
海口,2022,14230.2,3,14226
海口,2022,14230.2,4,14283
海口,2022,14230.2,5,14273
海口,2022,14230.2,6,14140
海口,2022,14230.2,7,13917
海口,2022,14230.2,8,13962
海口,2022,14230.2,9,14316
海口,2022,14230.2,10,14439
海口,2022,14230.2,11,14331
海口,2022,14230.2,12,14294
海口,2023,14665.5,1,14240
海口,2023,14665.5,2,14452
海口,2023,14665.5,3,14396
海口,2023,14665.5,4,14513
海口,2023,14665.5,5,14635
海口,2023,14665.5,6,14773
海口,2023,14665.5,7,14682
海口,2023,14665.5,8,14737
海口,2023,14665.5,9,14849
海口,2023,14665.5,10,14863
海口,2023,14665.5,11,14883
海口,2023,14665.5,12,14963
海口,2024,15284.1,1,14942
海口,2024,15284.1,2,14859
海口,2024,15284.1,3,15004
海口,2024,15284.1,4,15126
海口,2024,15284.1,5,14981
海口,2024,15284.1,6,15381
海口,2024,15284.1,7,15581
海口,2024,15284.1,8,15414
海口,2024,15284.1,9,15507
海口,2024,15284.1,10,15602
海口,2024,15284.1,11,15506
海口,2024,15284.1,12,15506
海口,2025,15635.2,1,15627
海口,2025,15635.2,2,15627
海口,2025,15635.2,3,15612
海口,2025,15635.2,4,15721
海口,2025,15635.2,5,15735
海口,2025,15635.2,6,15680
海口,2025,15635.2,7,15680
海口,2025,15635.2,8,15680
海口,2025,15635.2,9,15565
海口,2025,15635.2,10,15565
海口,2025,15635.2,11,15565
海口,2025,15635.2,12,15565
深圳,2017,50890.5,1,47072
深圳,2017,50890.5,2,47602
深圳,2017,50890.5,3,47638
深圳,2017,50890.5,4,49367
深圳,2017,50890.5,5,51101
深圳,2017,50890.5,6,56180
深圳,2017,50890.5,7,54632
深圳,2017,50890.5,8,52740
深圳,2017,50890.5,9,51549
深圳,2017,50890.5,10,51164
深圳,2017,50890.5,11,51694
深圳,2017,50890.5,12,49947
深圳,2018,46840,1,47810
深圳,2018,46840,2,45576
深圳,2018,46840,3,44848
深圳,2018,46840,4,44690
深圳,2018,46840,5,45731
深圳,2018,46840,6,45503
深圳,2018,46840,7,47250
深圳,2018,46840,8,48419
深圳,2018,46840,9,49901
深圳,2018,46840,10,48866
深圳,2018,46840,11,46117
深圳,2018,46840,12,47369
深圳,2019,49157.4,1,47150
深圳,2019,49157.4,2,50618
深圳,2019,49157.4,3,46320
深圳,2019,49157.4,4,47063
深圳,2019,49157.4,5,50512
深圳,2019,49157.4,6,51554
深圳,2019,49157.4,7,50026
深圳,2019,49157.4,8,48538
深圳,2019,49157.4,9,49682
深圳,2019,49157.4,10,49970
深圳,2019,49157.4,11,49601
深圳,2019,49157.4,12,48855
深圳,2020,46009.1,1,48541
深圳,2020,46009.1,2,47325
深圳,2020,46009.1,3,48052
深圳,2020,46009.1,4,46209
深圳,2020,46009.1,5,48031
深圳,2020,46009.1,6,45069
深圳,2020,46009.1,7,45397
深圳,2020,46009.1,8,43345
深圳,2020,46009.1,9,42754
深圳,2020,46009.1,10,45110
深圳,2020,46009.1,11,45929
深圳,2020,46009.1,12,46347
深圳,2021,46164.3,1,46866
深圳,2021,46164.3,2,49016
深圳,2021,46164.3,3,47065
深圳,2021,46164.3,4,42849
深圳,2021,46164.3,5,41095
深圳,2021,46164.3,6,42624
深圳,2021,46164.3,7,43136
深圳,2021,46164.3,8,45290
深圳,2021,46164.3,9,47775
深圳,2021,46164.3,10,47061
深圳,2021,46164.3,11,49821
深圳,2021,46164.3,12,51374
深圳,2022,55891.7,1,52739
深圳,2022,55891.7,2,53814
深圳,2022,55891.7,3,52928
深圳,2022,55891.7,4,51105
深圳,2022,55891.7,5,52264
深圳,2022,55891.7,6,52554
深圳,2022,55891.7,7,52543
深圳,2022,55891.7,8,58566
深圳,2022,55891.7,9,60868
深圳,2022,55891.7,10,60316
深圳,2022,55891.7,11,60060
深圳,2022,55891.7,12,62943
深圳,2023,59576.4,1,63361
深圳,2023,59576.4,2,61744
深圳,2023,59576.4,3,59835
深圳,2023,59576.4,4,59875
深圳,2023,59576.4,5,58975
深圳,2023,59576.4,6,59273
深圳,2023,59576.4,7,58868
深圳,2023,59576.4,8,58847
深圳,2023,59576.4,9,58806
深圳,2023,59576.4,10,59121
深圳,2023,59576.4,11,58462
深圳,2023,59576.4,12,57750
深圳,2024,57227.8,1,57273
深圳,2024,57227.8,2,57136
深圳,2024,57227.8,3,57961
深圳,2024,57227.8,4,57187
深圳,2024,57227.8,5,57114
深圳,2024,57227.8,6,57285
深圳,2024,57227.8,7,57240
深圳,2024,57227.8,8,57240
深圳,2024,57227.8,9,57240
深圳,2024,57227.8,10,57240
深圳,2024,57227.8,11,57072
深圳,2024,57227.8,12,56746
深圳,2025,55952.1,1,56746
深圳,2025,55952.1,2,56746
深圳,2025,55952.1,3,56098
深圳,2025,55952.1,4,56631
深圳,2025,55952.1,5,56550
深圳,2025,55952.1,6,56498
深圳,2025,55952.1,7,56369
深圳,2025,55952.1,8,55483
深圳,2025,55952.1,9,55185
深圳,2025,55952.1,10,55139
深圳,2025,55952.1,11,54990
深圳,2025,55952.1,12,54990
石家庄,2017,12906.8,1,9052
石家庄,2017,12906.8,2,9203
石家庄,2017,12906.8,3,9497
石家庄,2017,12906.8,4,9859
石家庄,2017,12906.8,5,10008
石家庄,2017,12906.8,6,15102
石家庄,2017,12906.8,7,15133
石家庄,2017,12906.8,8,15711
石家庄,2017,12906.8,9,15680
石家庄,2017,12906.8,10,15478
石家庄,2017,12906.8,11,14936
石家庄,2017,12906.8,12,15223
石家庄,2018,15794.9,1,15604
石家庄,2018,15794.9,2,15752
石家庄,2018,15794.9,3,15725
石家庄,2018,15794.9,4,15010
石家庄,2018,15794.9,5,16047
石家庄,2018,15794.9,6,16387
石家庄,2018,15794.9,7,16012
石家庄,2018,15794.9,8,16208
石家庄,2018,15794.9,9,16000
石家庄,2018,15794.9,10,15845
石家庄,2018,15794.9,11,15703
石家庄,2018,15794.9,12,15246
石家庄,2019,15405,1,15129
石家庄,2019,15405,2,15063
石家庄,2019,15405,3,14940
石家庄,2019,15405,4,15231
石家庄,2019,15405,5,15440
石家庄,2019,15405,6,15803
石家庄,2019,15405,7,15606
石家庄,2019,15405,8,15695
石家庄,2019,15405,9,15769
石家庄,2019,15405,10,15622
石家庄,2019,15405,11,15261
石家庄,2019,15405,12,15301
石家庄,2020,15229.2,1,15512
石家庄,2020,15229.2,2,15456
石家庄,2020,15229.2,3,15184
石家庄,2020,15229.2,4,15142
石家庄,2020,15229.2,5,15070
石家庄,2020,15229.2,6,15031
石家庄,2020,15229.2,7,14996
石家庄,2020,15229.2,8,15073
石家庄,2020,15229.2,9,15271
石家庄,2020,15229.2,10,15412
石家庄,2020,15229.2,11,15349
石家庄,2020,15229.2,12,15255
石家庄,2021,14988.7,1,15175
石家庄,2021,14988.7,2,15272
石家庄,2021,14988.7,3,15238
石家庄,2021,14988.7,4,15263
石家庄,2021,14988.7,5,15212
石家庄,2021,14988.7,6,14977
石家庄,2021,14988.7,7,14744
石家庄,2021,14988.7,8,14708
石家庄,2021,14988.7,9,14789
石家庄,2021,14988.7,10,14836
石家庄,2021,14988.7,11,14735
石家庄,2021,14988.7,12,14915
石家庄,2022,14831.2,1,14965
石家庄,2022,14831.2,2,15053
石家庄,2022,14831.2,3,14977
石家庄,2022,14831.2,4,14950
石家庄,2022,14831.2,5,14915
石家庄,2022,14831.2,6,14838
石家庄,2022,14831.2,7,14766
石家庄,2022,14831.2,8,14817
石家庄,2022,14831.2,9,14752
石家庄,2022,14831.2,10,14660
石家庄,2022,14831.2,11,14628
石家庄,2022,14831.2,12,14653
石家庄,2023,14637.9,1,14659
石家庄,2023,14637.9,2,14692
石家庄,2023,14637.9,3,14661
石家庄,2023,14637.9,4,14687
石家庄,2023,14637.9,5,14562
石家庄,2023,14637.9,6,14492
石家庄,2023,14637.9,7,14561
石家庄,2023,14637.9,8,14607
石家庄,2023,14637.9,9,14651
石家庄,2023,14637.9,10,14714
石家庄,2023,14637.9,11,14711
石家庄,2023,14637.9,12,14658
石家庄,2024,14614,1,14739
石家庄,2024,14614,2,14766
石家庄,2024,14614,3,14686
石家庄,2024,14614,4,14711
石家庄,2024,14614,5,14710
石家庄,2024,14614,6,14598
石家庄,2024,14614,7,14584
石家庄,2024,14614,8,14515
石家庄,2024,14614,9,14515
石家庄,2024,14614,10,14518
石家庄,2024,14614,11,14513
石家庄,2024,14614,12,14513
石家庄,2025,14379.9,1,14472
石家庄,2025,14379.9,2,14560
石家庄,2025,14379.9,3,14529
石家庄,2025,14379.9,4,14480
石家庄,2025,14379.9,5,14547
石家庄,2025,14379.9,6,14190
石家庄,2025,14379.9,7,14252
石家庄,2025,14379.9,8,14252
石家庄,2025,14379.9,9,14322
石家庄,2025,14379.9,10,14279
石家庄,2025,14379.9,11,14338
石家庄,2025,14379.9,12,14338
福州,2017,19426.7,1,17217
福州,2017,19426.7,2,17010
福州,2017,19426.7,3,17367
福州,2017,19426.7,4,17930
福州,2017,19426.7,5,18231
福州,2017,19426.7,6,19463
福州,2017,19426.7,7,21570
福州,2017,19426.7,8,22200
福州,2017,19426.7,9,21768
福州,2017,19426.7,10,20575
福州,2017,19426.7,11,19798
福州,2017,19426.7,12,19991
福州,2018,19371.5,1,19380
福州,2018,19371.5,2,18983
福州,2018,19371.5,3,18891
福州,2018,19371.5,4,18777
福州,2018,19371.5,5,20032
福州,2018,19371.5,6,19808
福州,2018,19371.5,7,19841
福州,2018,19371.5,8,19993
福州,2018,19371.5,9,19909
福州,2018,19371.5,10,20072
福州,2018,19371.5,11,18336
福州,2018,19371.5,12,18436
福州,2019,17232.2,1,18039
福州,2019,17232.2,2,17284
福州,2019,17232.2,3,17106
福州,2019,17232.2,4,16409
福州,2019,17232.2,5,16296
福州,2019,17232.2,6,16671
福州,2019,17232.2,7,16507
福州,2019,17232.2,8,17052
福州,2019,17232.2,9,16500
福州,2019,17232.2,10,18193
福州,2019,17232.2,11,18574
福州,2019,17232.2,12,18155
福州,2020,18199.7,1,18244
福州,2020,18199.7,2,17548
福州,2020,18199.7,3,17958
福州,2020,18199.7,4,18187
福州,2020,18199.7,5,18437
福州,2020,18199.7,6,18369
福州,2020,18199.7,7,18197
福州,2020,18199.7,8,18184
福州,2020,18199.7,9,18307
福州,2020,18199.7,10,18029
福州,2020,18199.7,11,18438
福州,2020,18199.7,12,18498
福州,2021,17792.2,1,18519
福州,2021,17792.2,2,18229
福州,2021,17792.2,3,16214
福州,2021,17792.2,4,16386
福州,2021,17792.2,5,17046
福州,2021,17792.2,6,17087
福州,2021,17792.2,7,17971
福州,2021,17792.2,8,17947
福州,2021,17792.2,9,17945
福州,2021,17792.2,10,18393
福州,2021,17792.2,11,18482
福州,2021,17792.2,12,19288
福州,2022,19351.6,1,19530
福州,2022,19351.6,2,19505
福州,2022,19351.6,3,19013
福州,2022,19351.6,4,18720
福州,2022,19351.6,5,18705
福州,2022,19351.6,6,18939
福州,2022,19351.6,7,19239
福州,2022,19351.6,8,19569
福州,2022,19351.6,9,19818
福州,2022,19351.6,10,19686
福州,2022,19351.6,11,19658
福州,2022,19351.6,12,19837
福州,2023,19829.5,1,19655
福州,2023,19829.5,2,19640
福州,2023,19829.5,3,19569
福州,2023,19829.5,4,19879
福州,2023,19829.5,5,19662
福州,2023,19829.5,6,19697
福州,2023,19829.5,7,19814
福州,2023,19829.5,8,19628
福州,2023,19829.5,9,19913
福州,2023,19829.5,10,20143
福州,2023,19829.5,11,20076
福州,2023,19829.5,12,20278
福州,2024,20787.5,1,19960
福州,2024,20787.5,2,20824
福州,2024,20787.5,3,20699
福州,2024,20787.5,4,20775
福州,2024,20787.5,5,20920
福州,2024,20787.5,6,21103
福州,2024,20787.5,7,20949
福州,2024,20787.5,8,20949
福州,2024,20787.5,9,21052
福州,2024,20787.5,10,20774
福州,2024,20787.5,11,20599
福州,2024,20787.5,12,20846
福州,2025,20068.5,1,20763
福州,2025,20068.5,2,20548
福州,2025,20068.5,3,20380
福州,2025,20068.5,4,20232
福州,2025,20068.5,5,20089
福州,2025,20068.5,6,19889
福州,2025,20068.5,7,19889
福州,2025,20068.5,8,19965
福州,2025,20068.5,9,19965
福州,2025,20068.5,10,19822
福州,2025,20068.5,11,19695
福州,2025,20068.5,12,19585
西宁,2017,5598.83,1,5780
西宁,2017,5598.83,2,5797
西宁,2017,5598.83,3,5797
西宁,2017,5598.83,4,5158
西宁,2017,5598.83,5,5236
西宁,2017,5598.83,6,5236
西宁,2017,5598.83,7,5244
西宁,2017,5598.83,8,5730
西宁,2017,5598.83,9,5703
西宁,2017,5598.83,10,5742
西宁,2017,5598.83,11,5852
西宁,2017,5598.83,12,5911
西宁,2018,6648.67,1,5911
西宁,2018,6648.67,2,6078
西宁,2018,6648.67,3,6078
西宁,2018,6648.67,4,6202
西宁,2018,6648.67,5,6222
西宁,2018,6648.67,6,6566
西宁,2018,6648.67,7,6520
西宁,2018,6648.67,8,6614
西宁,2018,6648.67,9,6781
西宁,2018,6648.67,10,7486
西宁,2018,6648.67,11,7357
西宁,2018,6648.67,12,7969
西宁,2019,8822.58,1,7969
西宁,2019,8822.58,2,8009
西宁,2019,8822.58,3,8405
西宁,2019,8822.58,4,8244
西宁,2019,8822.58,5,8422
西宁,2019,8822.58,6,9168
西宁,2019,8822.58,7,9005
西宁,2019,8822.58,8,8850
西宁,2019,8822.58,9,9162
西宁,2019,8822.58,10,9403
西宁,2019,8822.58,11,9632
西宁,2019,8822.58,12,9602
西宁,2020,9525.08,1,9616
西宁,2020,9525.08,2,9357
西宁,2020,9525.08,3,9296
西宁,2020,9525.08,4,9299
西宁,2020,9525.08,5,9551
西宁,2020,9525.08,6,9621
西宁,2020,9525.08,7,9713
西宁,2020,9525.08,8,9665
西宁,2020,9525.08,9,9651
西宁,2020,9525.08,10,9604
西宁,2020,9525.08,11,9524
西宁,2020,9525.08,12,9404
西宁,2021,9724.17,1,9342
西宁,2021,9724.17,2,9497
西宁,2021,9724.17,3,9715
西宁,2021,9724.17,4,9940
西宁,2021,9724.17,5,9938
西宁,2021,9724.17,6,9692
西宁,2021,9724.17,7,9864
西宁,2021,9724.17,8,9777
西宁,2021,9724.17,9,9667
西宁,2021,9724.17,10,9598
西宁,2021,9724.17,11,9847
西宁,2021,9724.17,12,9813
西宁,2022,10109.9,1,9794
西宁,2022,10109.9,2,9766
西宁,2022,10109.9,3,10354
西宁,2022,10109.9,4,10297
西宁,2022,10109.9,5,10357
西宁,2022,10109.9,6,10404
西宁,2022,10109.9,7,10209
西宁,2022,10109.9,8,10073
西宁,2022,10109.9,9,10044
西宁,2022,10109.9,10,9992
西宁,2022,10109.9,11,9992
西宁,2022,10109.9,12,10037
西宁,2023,9994.33,1,10026
西宁,2023,9994.33,2,10016
西宁,2023,9994.33,3,10036
西宁,2023,9994.33,4,10036
西宁,2023,9994.33,5,10054
西宁,2023,9994.33,6,9902
西宁,2023,9994.33,7,9976
西宁,2023,9994.33,8,9887
西宁,2023,9994.33,9,9870
西宁,2023,9994.33,10,9961
西宁,2023,9994.33,11,9967
西宁,2023,9994.33,12,10201
西宁,2024,9818.58,1,10087
西宁,2024,9818.58,2,10053
西宁,2024,9818.58,3,9966
西宁,2024,9818.58,4,9867
西宁,2024,9818.58,5,9790
西宁,2024,9818.58,6,9670
西宁,2024,9818.58,7,9661
西宁,2024,9818.58,8,9738
西宁,2024,9818.58,9,9738
西宁,2024,9818.58,10,9751
西宁,2024,9818.58,11,9751
西宁,2024,9818.58,12,9751
西宁,2025,9755,1,9767
西宁,2025,9755,2,9767
西宁,2025,9755,3,9767
西宁,2025,9755,4,9751
西宁,2025,9755,5,9751
西宁,2025,9755,6,9751
西宁,2025,9755,7,9751
西宁,2025,9755,8,9751
西宁,2025,9755,9,9751
西宁,2025,9755,10,9751
西宁,2025,9755,11,9751
西宁,2025,9755,12,9751
西安,2017,8720.67,1,6936
西安,2017,8720.67,2,6968
西安,2017,8720.67,3,7192
西安,2017,8720.67,4,7468
西安,2017,8720.67,5,7847
西安,2017,8720.67,6,8882
西安,2017,8720.67,7,9039
西安,2017,8720.67,8,9626
西安,2017,8720.67,9,10023
西安,2017,8720.67,10,10040
